"","Origin","Destination","year","N","corridor","z1","dejure_dummy","infants","deaths","birthplace_dummy","quality","cont_dummy","popS","popR","mstS","mstR","imports","exports","GDPS","GDPR","unempS","unempR","pvS","pvR","schoolyS","schoolyR","lifeexpectancyS","lifeexpectancyR","language_dummy"
"4839","Spain","Uruguay",2.8,4839,79,8.93481726871385,0,4.35221133231763,0.665363671161949,0,3,0,17.4751541189365,17.5121047322092,9.98664980873522,4.97817353578813,12.6080242099142,15.0611722368363,11.6398955921648,7.73935283004568,1.48618726040793,1.96378923362877,-0.587186648025349,-0.970387972603296,2.22949257609765,2.26902761826301,4.21741540265026,4.26592319123988,0
"4840","Canada","Uruguay",2.8,4840,80,9.17047746856011,0,4.17409467714872,1.14056071451705,0,1,0,14.6503876629064,15.9155766279527,13.2819996368357,4.27783277895182,19.0644448611123,21.3557950486114,7.49253070107577,8.19849279302233,3.26714882394669,2.27177659894645,-1.75793802436714,-0.62350276740026,1.78738515048849,2.14880188130977,4.30607696816128,4.20692818410209,0
"4841","America","Uruguay",2.8,4841,81,6.47561545592923,1,-1.17412482017129,-1.04871419301151,0,3,0,19.5123477677463,14.9774712674819,5.14142578759034,11.7776691535589,18.7557766008692,15.0774759628428,9.6516899803331,9.03315762432124,2.24800547732988,1.6796826785657,-1.42601183030774,-0.341555707729263,2.06171302105855,2.01108242351336,4.42507464679207,4.26890576555703,1
"4842","Africa","Uruguay",2.8,4842,82,6.00359747446495,0,1.23897080825217,-1.93539635883185,0,2,0,21.1210130581915,14.7121497765326,8.45695797994042,5.84685921842727,16.354866667402,19.1463660224692,8.77272707480069,7.13458908403883,2.59385049844053,2.37834730048202,-0.781677478225955,-4.16311443699922,2.14384867722149,2.00424610360167,4.29864555030757,4.2471452576554,0
"4843","Asia","Uruguay",2.8,4843,83,4.23973130090404,0,0.887472731997407,-0.0635746545308336,0,2,0,16.6017145025977,17.4953732781797,6.32890407639312,9.04900844070971,20.2987330199291,15.5781284267758,8.9835006513567,8.36720274911631,2.77568087415043,2.29151497321676,-0.573553372849775,-1.37244353400089,1.79035383478915,2.22085396093958,4.25445781616668,4.14164271195821,1
"4844","Europe","Uruguay",2.8,4844,84,6.19593637133113,0,5.11211891189492,0.247265572938385,0,2,0,19.4764129017134,16.2700342391355,9.24723634725873,14.6309285379104,18.5145621126121,20.1581171963126,9.06583941236114,8.35542944056559,2.22198932234501,1.85378911998903,-0.655707830562907,-2.01743213386009,1.54744157247353,2.09751312563944,4.34162601767007,4.32444471827889,1
"4845","Oceania","Uruguay",2.8,4845,85,5.33984777476201,0,2.91628895541995,1.50041925573239,0,3,0,14.453417436309,16.5995513229762,7.33283270304286,10.3814062807715,16.6808912952222,18.366251942446,9.56167762161124,8.97704279988282,1.54832157805382,1.66161866595534,-1.10283893369365,-0.568713110390872,2.19887450241321,1.69939451535963,4.23073227188328,4.30004133480985,0
"4846","Argentina","Uruguay",2.8,4846,86,4.99049234263206,0,-2.54583591142749,2.11592267999237,0,2,1,17.9033382703364,15.5217036111538,6.14874191604927,5.65576879186288,15.50522079254,22.4456522715208,10.9750814629586,6.52213502251368,1.88428721706184,1.54436443723288,-1.85558423278132,-0.378017979271704,1.77037360050709,1.99147006311743,4.21788393921656,4.26066280994363,0
"4847","Bolivia","Uruguay",2.8,4847,87,4.78591609543119,0,2.91101455885028,-0.0183845352360372,0,2,1,17.5052208708186,15.4519737733675,8.97538117920004,15.2045270215436,21.0043660726709,16.6552272842987,9.99292709184369,9.15081858370706,1.61250523482546,2.73124514620895,0.0193510673332656,-2.47144146683781,2.18327126102478,1.66227472146143,4.30135405540805,4.23074864041272,0
"4848","Brazil","Uruguay",2.8,4848,88,9.91707734367767,0,0.419089516366518,0.287250415733587,0,2,0,18.2493232694918,15.6981108104625,12.8781180980847,2.59459722428215,19.2690106467537,15.9012632059186,10.5540535291859,8.65774165939585,1.37277259272578,1.66091545314865,0.634346362388202,0.752430740606421,2.23004895119739,1.87137816065261,4.30049281899486,4.35143324075665,1
"4849","Chile","Uruguay",2.8,4849,89,7.15024552937816,0,5.22018632558296,-0.508374068636652,1,3,1,17.6983406173288,15.290610191212,10.3869100713954,5.74190505193908,21.9026957506953,14.8077746119446,10.5811759504297,8.90847157033725,2.23648839431565,1.55152558503933,-0.410714098123034,-0.715518159746585,1.90134383093938,2.45746721485549,4.30152475834964,4.2867208227349,0
"4850","Colombia","Uruguay",2.8,4850,90,4.80069061108565,0,5.91585234800685,0.957096099864334,0,1,0,17.177156195825,15.7498981870478,9.66906296225738,5.69849297988458,17.5860578208854,15.4299161381701,10.3645406515915,7.23397936192681,2.39797694198498,2.46381509372749,-2.23569956526202,-1.86172603183447,1.64158195942849,2.03578578977564,4.25923059259745,4.35231645558514,1
"4851","Ecuador","Uruguay",2.8,4851,91,5.72825057984424,0,-1.29805358398625,0.420765082221629,0,1,0,20.5171280066859,16.2897961161767,12.550184921989,5.70879612493609,20.9918604158942,18.762159943644,11.065641655031,8.44106087196979,1.82746449208691,1.47128123654996,-0.988698960214971,-2.84096380643385,1.81153727272736,2.27108477767713,4.31319550642411,4.33758121007677,1
"4852","Paraguay","Uruguay",2.8,4852,92,7.00183282308567,0,-0.685948896652488,-0.616029765507626,0,2,0,13.7080250904491,17.2471430242713,9.34349800171794,13.3577435651706,18.132723337736,16.6944722938312,7.65142841913929,8.18566674630147,1.90741098143657,2.59035387104675,0.611315418750619,-0.73170038406207,1.59316074859265,1.91060333563657,4.37851042718975,4.18934841082713,1
"4853","Peru","Uruguay",2.8,4853,93,-0.148504274757247,0,-2.34870856088539,-0.299926495780123,0,1,1,19.2123497092736,16.3330424197293,3.33453062118543,10.5533188780498,16.5765845372412,19.1247751718786,8.24000213456609,7.43907005208569,2.23957974520643,1.90669344651383,0.604775821414617,-0.449814422088707,2.05946219002753,1.89464206501016,4.32168432910325,4.24999932212995,1
"4854","Venezuela","Uruguay",2.8,4854,94,6.95482210577019,0,0.925939155634726,0.187831304066305,0,1,1,19.2606392920437,16.6348729174912,7.27927973421687,12.075995880152,16.902006394078,16.7727423744665,9.11883571845239,8.28877590029942,2.67980151307668,1.77177035319138,0.776469259111117,-1.01046373719606,2.3273973667939,1.74734808628284,4.25389831935939,4.30261905308913,0
"4855","USA","Uruguay",2.8,4855,95,9.03886877226816,0,0.925072728834834,-0.0166755955993124,0,2,0,21.9376242625781,16.7223128590676,10.2542700304172,11.535428208877,18.6674299013226,14.9884206115322,8.64896257083863,9.23998048162711,2.07337694572764,1.37270849142542,-2.39795629133105,-3.52302675892607,2.59087435567487,2.01782649340007,4.19789668811346,4.27306993412491,0
"4856","Spain","Uruguay",2.8,4856,96,3.39088497169691,1,1.81573521463403,0.733085095147943,0,2,1,20.0173784007034,18.2068394102001,5.57485655212576,13.663047795709,16.1216523108192,17.3350344131196,10.4118874479548,9.07464046242415,2.70716144063691,2.42018787663745,1.26087789037776,-3.8293012878358,2.21095159702147,1.7312140133023,4.37800155213164,4.28188782814205,1
"4857","Canada","Uruguay",2.8,4857,97,6.76870004940705,0,-1.19436958532374,0.254875054188351,0,2,1,17.9317933937661,16.7427653187073,11.5051304818381,9.83062206507886,16.519945632447,21.7860143519501,10.2454542710889,6.83827510857813,1.65023746422886,2.07528263539155,-1.74678406599266,1.04904001301023,1.9278792964663,2.06823257832224,4.10347033460751,4.35634871223261,1
"4858","America","Uruguay",2.8,4858,98,6.75863046737144,0,-1.13277643200606,0.443161764182511,1,1,0,14.9589466785403,18.6414530391832,5.96664985276399,12.312193985608,12.6254575281075,20.0018199325125,9.27949293359533,6.95305405341509,2.08218323621211,1.33113153260005,-1.2384950470859,-1.02062812576314,1.99809652484383,1.99519726660431,4.15341918444573,4.21319151251054,1
"4859","Africa","Uruguay",2.8,4859,99,4.39061917534121,0,-1.50910227806483,1.45450581536618,0,3,1,18.1005780842414,17.3770030198758,6.94019660712194,7.29517763119082,18.3289209353747,21.1533915779625,9.51497054285858,8.83152715750787,1.83404231950846,1.32576182487465,-2.26879298618782,-2.93323228010417,2.03349929674912,1.96987955135917,4.29859462782939,4.16851028591724,0
"4860","Asia","Uruguay",2.8,4860,100,6.13057560734503,0,1.85698140685735,1.20259271962435,0,1,1,19.8704058131586,16.4226506566345,6.06629292708501,6.28058592309555,18.0492967258729,17.944110382379,8.55167080988209,7.55598577522469,1.93695589379646,1.05931288057617,0.72738118119961,-1.43779720760049,1.83236699874032,2.16968524155094,4.2137922723799,4.31070410299647,1
"4861","Europe","Uruguay",2.8,4861,101,6.96098135001581,0,-0.301613005147643,2.02294571197874,0,3,1,18.0345796545151,16.3604606240164,3.95901364466115,15.9139141630612,19.1670868445756,21.670353942228,10.1016292126589,7.05366905475028,1.23601757801665,2.47705691734207,0.208589793841071,-3.76597544710481,1.41970991384215,2.01656933605123,4.19062813241319,4.21005779420425,1
"4862","Oceania","Uruguay",2.8,4862,102,5.2493787470274,0,2.06903744538698,0.727453268262668,0,2,0,16.9813128611347,16.2938529298478,3.99330719675357,6.97969806377215,19.2239815961684,15.6684072501213,10.4071937437307,7.96664748582315,2.6185285828381,1.59726440289046,-1.47160854547617,-0.286957661071489,1.99720117879361,2.11916427751835,4.46013899535715,4.39350209875868,0
"4863","Argentina","Uruguay",2.8,4863,103,4.84331032614005,0,3.93729536473293,-0.447250058179393,0,1,1,17.6038518529112,19.3056842536957,10.8074691941209,12.9091519455355,18.2475773563809,20.4558371488741,9.49734296928607,8.7613672644279,2.47195682900822,2.10778558931284,-2.3677235464706,-0.377304376145268,2.20075289651727,1.59190626849565,4.26469644257899,4.2949045522657,1
"4864","Bolivia","Uruguay",2.8,4864,104,5.82477154838245,0,2.87817367351715,1.81386773806683,0,2,0,17.5346765781153,16.0341088640514,8.12537083098537,8.09142674459771,23.4833892589233,21.1330458075457,9.60655593832717,8.38372991394559,0.896757111369412,1.4178460072131,-0.537908311732005,-0.279336690975441,2.02702394814406,2.11362558163348,4.34923691429733,4.22728757131141,1
"4865","Brazil","Uruguay",2.8,4865,105,8.24082257648002,0,3.79877499422545,1.04932735121889,1,1,0,17.0626996147401,14.7718497735932,12.1342816033343,9.45718037643163,16.8415023956925,15.3365772374969,8.01467150470221,8.15547007114521,2.33231022633934,1.27523382325806,-1.55234920797284,-1.87104072090506,2.58073688392803,2.09574291349415,4.39290901436705,4.25791693808602,0
"4866","Chile","Uruguay",2.8,4866,106,5.13225195255788,1,1.81877386893128,1.29920970607549,0,2,1,17.2747239862539,16.5903003035413,7.56436366059938,9.80783834411068,21.5871649912827,20.9126940846712,8.25567367706112,9.3653198416996,1.90165889820119,1.39648194327171,-1.2787048985381,-1.63989749860114,2.16538851813931,2.28729572744501,4.17805542985669,4.24763792026004,1
"4867","Colombia","Uruguay",2.8,4867,107,6.86873045923229,0,1.40509622075128,1.08534122256086,0,1,1,16.8319541407357,14.538210327634,7.02799533508531,10.7455731128914,22.5719523712375,19.3536048884189,8.54313072964353,7.5651785462686,1.85844107552631,2.37851432533551,0.0743100178255025,-3.79786507889706,1.79584845609861,2.41898763411322,4.17419393378725,4.27964418667162,1
"4868","Ecuador","Uruguay",2.8,4868,108,7.03194859449067,0,-0.921346584134599,1.10861148912406,0,3,1,17.5485361548991,15.5864214265114,6.76139328101443,5.59641665915793,19.5878297957358,21.6162110082664,9.85660395194297,8.82363899296568,2.05197236414573,1.32902130129799,-1.46686687390072,1.1349020973696,1.05284932374152,2.19217589586788,4.19435957839945,4.25679347349265,1
"4869","Paraguay","Uruguay",2.8,4869,109,8.78162138332423,1,-0.672550303693873,0.715231816637755,0,2,0,18.8339182794093,17.1637126570784,9.19350686438626,5.54755688805333,17.6016159722359,19.4144503815838,8.75193296785091,7.07863170276456,1.50433110948999,2.82689661134488,-0.872646520552523,-2.69943204408522,2.31781374010494,1.99636175755963,4.20188082046659,4.26181338169734,0
"4870","Peru","Uruguay",2.8,4870,110,6.55816901241287,1,2.87637458151622,0.681606753073782,0,2,1,19.20597403908,16.9432575666626,7.01110470631132,12.4108349914984,17.5406066561742,17.3689520575003,8.59790338395151,8.35769206074932,2.21874269617605,2.62076865480565,-1.38680212179821,0.00255872350522579,2.15037494495926,2.17638019815791,4.34998305991849,4.27900309100328,1
"4871","Venezuela","Uruguay",2.8,4871,111,7.41870339018098,1,6.5323913012528,0.607612334892007,0,3,1,17.3192751601593,15.801911996014,4.29147532206841,8.53993466252987,17.2500887633716,16.8494007137626,9.77516146528058,7.91396111132726,2.59223572278295,0.982490640962901,-0.0455655114184478,-3.6694407599053,1.86383222372372,1.90589865793346,4.1558461768639,4.36550402181561,1
"4872","USA","Uruguay",2.8,4872,112,4.45385867414588,0,0.530110891980835,0.319325316987191,0,2,0,16.3624671418278,17.7378058149669,10.5997710532639,6.55251666425408,18.754209388506,11.6077431641777,9.94482142615734,9.50476797875674,1.24439505894681,2.83006290457237,-1.70727479933087,-0.870474025341702,1.9865980233929,1.68527053703355,4.28719617783052,4.26493866337971,1
"4873","Spain","Uruguay",2.8,4873,113,1.17927880335348,0,2.20688630638784,1.51649490431024,0,3,1,19.5837657194167,14.7790155003354,0.81981641822552,11.5369136243188,18.2186184502453,15.9177271834997,10.070159207349,8.30787671220739,1.61923138451396,1.97560316440297,-1.04779676662909,1.65672985458819,2.50915815507247,2.28748226773383,4.18865249606688,4.30043172357332,0
"4874","Canada","Uruguay",2.8,4874,114,5.42369365714412,0,3.2521237163794,1.8860741273915,0,2,0,16.3205692197542,15.7271656581123,2.82526415608434,12.9877488447698,24.3343001047718,19.4929416409863,9.2677790228453,8.01493705103727,2.62681370509915,1.28530787927731,-0.530811131636746,0.899045241357111,2.00474179124921,2.05116959635203,4.34362467137476,4.30518329825353,1
"4875","America","Uruguay",2.8,4875,115,6.25134144625495,1,1.27874480608509,0.89054385110777,0,2,0,15.1832407736031,16.3432769787244,15.0772141459069,5.36370247988026,20.8543700594042,21.158763168662,9.63456221424005,6.49754788455518,2.16108184092043,2.23471291265866,0.463394616111002,-1.12975186258651,2.37012570690466,1.89358940402876,4.40524301545771,4.35666657592794,1
"4876","Africa","Uruguay",2.8,4876,116,5.3652724728973,0,2.41095079721718,3.27290481465682,0,3,0,19.2368427426897,17.0352305726539,9.24329505558392,8.86124000854366,14.368147951019,16.5858360678665,8.27196290276267,8.90344406243532,1.72128146104109,2.09403263884038,-2.56555420026579,0.0522269924307284,1.95515929680201,1.83572919369318,4.40350013130994,4.29214680219733,0
"4877","Asia","Uruguay",2.8,4877,117,4.31221957917262,0,1.61992478804395,0.677551060208485,0,1,0,17.4294642692408,16.5362226657396,9.69907792980525,11.5266883458043,20.1595812488969,15.9045813076279,10.330714621835,8.62716801199508,2.07858209894025,1.8924597994717,-0.222304568630647,0.224908816201304,1.88604176854926,2.32294050844388,4.4093099118921,4.38986494021534,1
"4878","Europe","Uruguay",2.8,4878,118,7.97653398261417,0,1.49803414118244,1.59163194474577,0,2,0,16.2928306957182,16.0213529803473,7.71899390485331,9.92561900055253,19.1129202889233,20.2975030484138,8.77612754822199,9.23281557387726,1.64284694442216,1.49999406289525,1.62228024716156,-1.28248817744835,1.78204940796099,2.10206194991512,4.24586172517641,4.3475417671038,0
"4879","Oceania","Uruguay",2.8,4879,119,4.58396143889649,0,0.244808910570013,0.938363238509193,0,2,0,20.5402475723063,16.4716913932158,5.63628106800216,9.86989221583538,18.2634834208491,12.6511729461959,6.72719451225369,7.29139668079686,1.44984007137358,1.83589858813313,0.300557950870462,-3.20202919123705,2.38619089742492,1.741852504374,4.22400587623035,4.31940039074341,1
"4880","Argentina","Uruguay",2.8,4880,120,5.38631104452996,1,1.83779412556416,-0.735592217612411,0,2,1,17.7569974454252,16.842333839316,8.35874935646276,12.2586592215181,14.5402617695877,19.40867807651,10.3308495910999,8.91982100175655,2.32230176320735,1.97143195498985,-0.76210802653588,0.123457218340874,2.05917851973506,1.94458111286532,4.19667500533013,4.35597895071967,0
"4881","Bolivia","Uruguay",2.8,4881,121,5.30376920179949,0,-1.45477467447849,-1.49485256793924,0,1,0,18.3430390405996,17.7914416435009,5.75692451506049,6.58510651681487,18.3497538194359,15.6952926273506,7.82617189460238,8.9000347440604,1.56935077638855,1.99334700007549,0.394521078291185,1.92251669551085,1.9475845409439,2.24506696640735,4.37943878279017,4.36574954676859,1
"4882","Brazil","Uruguay",2.8,4882,122,4.3364564507853,0,1.94298162583321,1.17157318843646,0,2,1,19.3791065032553,15.7293151809051,7.89471591768715,7.3297986204812,17.9789108873303,16.3805836741095,9.52021529307424,8.6677838691771,1.98960895506763,1.02137329873905,-0.8854555675989,-2.93963902906238,1.90375003589441,1.70368794854073,4.1755750971977,4.32560367707829,1
"4883","Chile","Uruguay",2.8,4883,123,1.13993556925473,0,0.0900320635635934,-0.471101571482256,0,2,1,19.7457896966749,15.3114677432477,12.4152011806011,5.47377009700662,17.5679263718694,19.445774725058,9.23977098164919,8.59907296359041,1.72939844372352,3.11688728752342,-1.08303768298401,-1.09134330340962,2.23601966880804,1.98421392230118,4.28491437368122,4.26372184652357,0
"4884","Colombia","Uruguay",2.8,4884,124,3.93461621293646,0,2.36991113813063,-1.03583609139488,0,2,0,19.3567829777069,16.4791898024992,11.4624599800168,4.43882198424831,19.1797192907639,19.3996725218979,7.4588722499562,7.96648172860004,2.76167515359097,2.10750459138392,-0.702286754451072,0.374531032114102,1.69292162892048,1.36660934465144,4.33340525866752,4.28914057496768,1
"4885","Ecuador","Uruguay",2.8,4885,125,2.71136881053989,0,4.37840867165674,2.20632253731394,0,1,1,17.1568400117216,18.3072593430375,7.02671069901165,7.19647925197008,23.8160570852238,16.5665421479967,9.54445858133784,8.41259275351581,2.33092556400559,2.14873926020345,-2.28949301711844,-0.940821997997942,1.91989464469319,1.74264313083736,4.07150579843564,4.34857283941656,0
"4886","Paraguay","Uruguay",2.8,4886,126,5.56830970866476,1,1.15677929771214,2.98359036972074,0,2,0,22.6814092335987,16.4206335211377,6.40075292390021,7.66298629526199,21.2721030309408,23.2914315238296,8.52995147360189,8.45808524944101,1.68666417570187,1.93618285267846,-1.66964449150171,1.39987990622002,1.8948341273109,1.99897611317856,4.15576581421146,4.35497876790202,0
